380787;0
380787.2;0
380787.4;0
380787.6;0
380787.8;0
380788;0
380788.2;0
380788.4;0
380788.6;0
380788.8;0
380789;0
380789.2;0
380789.4;0
380789.6;0
380789.8;0
380790;0
380790.2;0
380790.4;0
380790.6;0
380790.8;0
380791;0
380791.2;0
380791.4;0
380791.6;0
380791.8;0
380792;0
380792.2;0
380792.4;0
380792.6;0
380792.8;0
380793;0
380793.2;0
380793.4;0
380793.6;0
380793.8;0
380794;0
380794.2;0
380794.4;0
380794.6;0
380794.8;0
380795;0
380795.2;0
380795.4;0
380795.6;0
380795.8;0
380796;0
380796.2;0
380796.4;0
380796.6;0
380796.8;0
380797;0
380797.2;0
380797.4;0
380797.6;0
380797.8;0
380798;0
380798.2;0
380798.4;0
380798.6;0
380798.8;0
380799;0
380799.2;0
380799.4;0
380799.6;0
380799.8;0
380800;0
380800.2;0
380800.4;0
380800.6;0
380800.8;0
380801;0
380801.2;0
380801.4;0
380801.6;0
380801.8;0
380802;1
380802.2;1
380802.4;1
380802.6;1
380802.8;1
380803;1
380803.2;1
380803.4;1
380803.6;1
380803.8;1
380804;1
380804.2;1
380804.4;1
380804.6;1
380804.8;1
380805;1
380805.2;1
380805.4;1
380805.6;1
380805.8;1
380806;1
380806.2;1
380806.4;1
380806.6;1
380806.8;1
380807;1
380807.2;1
380807.4;1
380807.6;1
380807.8;1
380808;1
380808.2;1
380808.4;1
380808.6;1
380808.8;1
380809;1
380809.2;1
380809.4;1
380809.6;1
380809.8;1
380810;1
380810.2;1
380810.4;1
380810.6;1
380810.8;1
380811;1
380811.2;1
380811.4;1
380811.6;1
380811.8;1
380812;1
380812.2;1
380812.4;1
380812.6;1
380812.8;1
380813;1
380813.2;1
380813.4;1
380813.6;1
380813.8;1
380814;1
380814.2;1
380814.4;1
380814.6;1
380814.8;1
380815;1
380815.2;1
380815.4;1
380815.6;1
380815.8;1
380816;1
380816.2;1
380816.4;1
380816.6;1
380816.8;1
380817;1
380817.2;1
380817.4;1
380817.6;1
380817.8;1
380818;1
380818.2;1
380818.4;1
380818.6;1
380818.8;1
380819;1
380819.2;1
380819.4;1
380819.6;1
380819.8;1
380820;1
380820.2;1
380820.4;1
380820.6;1
380820.8;1
380821;1
380821.2;1
380821.4;1
380821.6;1
380821.8;1
380822;1
380822.2;1
380822.4;1
380822.6;1
380822.8;1
380823;1
380823.2;1
380823.4;1
380823.6;1
380823.8;1
380824;1
380824.2;1
380824.4;1
380824.6;1
380824.8;1
380825;1
380825.2;1
380825.4;1
380825.6;1
380825.8;1
380826;1
380826.2;1
380826.4;1
380826.6;1
380826.8;1
380827;1
380827.2;1
380827.4;1
380827.6;1
380827.8;1
380828;1
380828.2;1
380828.4;1
380828.6;1
380828.8;1
380829;1
380829.2;1
380829.4;1
380829.6;1
380829.8;1
380830;1
380830.2;1
380830.4;1
380830.6;1
380830.8;1
380831;1
380831.2;1
380831.4;1
380831.6;1
380831.8;1
380832;1
380832.2;1
380832.4;1
380832.6;1
380832.8;1
380833;1
380833.2;1
380833.4;1
380833.6;1
380833.8;1
380834;1
380834.2;1
380834.4;1
380834.6;1
380834.8;1
380835;1
380835.2;1
380835.4;1
380835.6;1
380835.8;1
380836;1
380836.2;1
380836.4;1
380836.6;1
380836.8;1
380837;1
380837.2;1
380837.4;1
380837.6;1
380837.8;1
380838;1
380838.2;1
380838.4;1
380838.6;1
380838.8;1
380839;1
380839.2;1
380839.4;1
380839.6;1
380839.8;1
380840;1
380840.2;1
380840.4;1
380840.6;1
380840.8;1
380841;1
380841.2;1
380841.4;1
380841.6;1
380841.8;1
380842;1
380842.2;1
380842.4;1
380842.6;1
380842.8;1
380843;1
380843.2;1
380843.4;1
380843.6;1
380843.8;1
380844;1
380844.2;1
380844.4;1
380844.6;1
380844.8;1
380845;1
380845.2;1
380845.4;1
380845.6;1
380845.8;1
380846;1
380846.2;1
380846.4;1
380846.6;1
380846.8;1
380847;1
380847.2;1
380847.4;1
380847.6;1
380847.8;1
380848;1
380848.2;1
380848.4;1
380848.6;1
380848.8;1
380849;1
380849.2;1
380849.4;1
380849.6;0
380849.8;0
380850;0
380850.2;0
380850.4;0
380850.6;0
380850.8;0
380851;0
380851.2;0
380851.4;0
380851.6;0
380851.8;0
380852;0
380852.2;0
380852.4;0
380852.6;0
380852.8;0
380853;0
380853.2;0
380853.4;0
380853.6;0
380853.8;0
380854;0
380854.2;0
380854.4;0
380854.6;0
380854.8;0
380855;0
380855.2;0
380855.4;0
380855.6;0
380855.8;0
380856;0
380856.2;0
380856.4;0
380856.6;0
380856.8;0
380857;0
380857.2;0
380857.4;0
380857.6;0
380857.8;0
380858;2
380858.2;2
380858.4;2
380858.6;2
380858.8;2
380859;2
380859.2;2
380859.4;2
380859.6;2
380859.8;2
380860;2
380860.2;2
380860.4;2
380860.6;2
380860.8;2
380861;2
380861.2;2
380861.4;2
380861.6;2
380861.8;2
380862;2
380862.2;2
380862.4;2
380862.6;2
380862.8;2
380863;2
380863.2;2
380863.4;2
380863.6;2
380863.8;2
380864;2
380864.2;2
380864.4;2
380864.6;2
380864.8;2
380865;2
380865.2;2
380865.4;2
380865.6;2
380865.8;2
380866;2
380866.2;2
380866.4;2
380866.6;2
380866.8;2
380867;2
380867.2;2
380867.4;2
380867.6;2
380867.8;2
380868;2
380868.2;2
380868.4;2
380868.6;2
380868.8;2
380869;2
380869.2;2
380869.4;2
380869.6;2
380869.8;2
380870;2
380870.2;2
380870.4;2
380870.6;2
380870.8;2
380871;2
380871.2;2
380871.4;2
380871.6;2
380871.8;2
380872;2
380872.2;2
380872.4;2
380872.6;2
380872.8;2
380873;2
380873.2;2
380873.4;2
380873.6;2
380873.8;2
380874;2
380874.2;2
380874.4;2
380874.6;2
380874.8;2
380875;2
380875.2;2
380875.4;2
380875.6;2
380875.8;2
380876;2
380876.2;2
380876.4;2
380876.6;2
380876.8;2
380877;2
380877.2;2
380877.4;2
380877.6;2
380877.8;2
380878;2
380878.2;2
380878.4;2
380878.6;2
380878.8;2
380879;2
380879.2;2
380879.4;2
380879.6;2
380879.8;2
380880;2
380880.2;2
380880.4;2
380880.6;2
380880.8;2
380881;2
380881.2;2
380881.4;2
380881.6;2
380881.8;2
380882;2
380882.2;2
380882.4;2
380882.6;2
380882.8;2
380883;2
380883.2;2
380883.4;2
380883.6;2
380883.8;2
380884;2
380884.2;2
380884.4;2
380884.6;2
380884.8;2
380885;2
380885.2;2
380885.4;2
380885.6;2
380885.8;2
380886;2
380886.2;2
380886.4;2
380886.6;2
380886.8;2
380887;2
380887.2;2
380887.4;2
380887.6;2
380887.8;2
380888;2
380888.2;2
380888.4;2
380888.6;2
380888.8;2
380889;2
380889.2;2
380889.4;2
380889.6;2
380889.8;2
380890;2
380890.2;2
380890.4;2
380890.6;2
380890.8;2
380891;2
380891.2;2
380891.4;2
380891.6;2
380891.8;2
380892;2
380892.2;2
380892.4;2
380892.6;2
380892.8;2
380893;2
380893.2;2
380893.4;2
380893.6;2
380893.8;2
380894;2
380894.2;2
380894.4;2
380894.6;2
380894.8;2
380895;2
380895.2;2
380895.4;2
380895.6;2
380895.8;2
380896;2
380896.2;2
380896.4;2
380896.6;2
380896.8;2
380897;2
380897.2;2
380897.4;2
380897.6;2
380897.8;2
380898;2
380898.2;2
380898.4;2
380898.6;2
380898.8;2
380899;2
380899.2;2
380899.4;2
380899.6;2
380899.8;2
380900;2
380900.2;2
380900.4;2
380900.6;2
380900.8;2
380901;2
380901.2;2
380901.4;2
380901.6;2
380901.8;2
380902;2
380902.2;2
380902.4;2
380902.6;2
380902.8;2
380903;2
380903.2;2
380903.4;2
380903.6;2
380903.8;2
380904;2
380904.2;2
380904.4;2
380904.6;2
380904.8;2
380905;2
380905.2;2
380905.4;2
380905.6;2
380905.8;2
380906;2
380906.2;2
380906.4;2
380906.6;2
380906.8;2
380907;2
380907.2;2
380907.4;2
380907.6;2
380907.8;2
380908;2
380908.2;2
380908.4;2
380908.6;2
380908.8;2
380909;2
380909.2;2
380909.4;2
380909.6;2
380909.8;2
380910;2
380910.2;2
380910.4;2
380910.6;2
380910.8;2
380911;2
380911.2;2
380911.4;2
380911.6;2
380911.8;2
380912;2
380912.2;2
380912.4;2
380912.6;2
380912.8;2
380913;2
380913.2;2
380913.4;2
380913.6;2
380913.8;2
380914;2
380914.2;2
380914.4;2
380914.6;2
380914.8;2
380915;2
380915.2;2
380915.4;2
380915.6;2
380915.8;2
380916;2
380916.2;2
380916.4;2
380916.6;2
380916.8;2
380917;2
380917.2;2
380917.4;2
380917.6;2
380917.8;2
380918;2
380918.2;2
380918.4;2
380918.6;2
380918.8;2
380919;2
380919.2;2
380919.4;2
380919.6;2
380919.8;2
380920;2
380920.2;2
380920.4;2
380920.6;2
380920.8;2
380921;2
380921.2;2
380921.4;2
380921.6;2
380921.8;2
380922;2
380922.2;2
380922.4;2
380922.6;2
380922.8;2
380923;2
380923.2;2
380923.4;2
380923.6;2
380923.8;2
380924;2
380924.2;2
380924.4;2
380924.6;2
380924.8;2
380925;2
380925.2;2
380925.4;2
380925.6;2
380925.8;2
380926;2
380926.2;2
380926.4;2
380926.6;2
380926.8;2
380927;2
380927.2;2
380927.4;2
380927.6;2
380927.8;2
380928;2
380928.2;2
380928.4;2
380928.6;2
380928.8;2
380929;2
380929.2;2
380929.4;2
380929.6;2
380929.8;2
380930;2
380930.2;2
380930.4;2
380930.6;2
380930.8;2
380931;2
380931.2;2
380931.4;2
380931.6;2
380931.8;2
380932;2
380932.2;2
380932.4;2
380932.6;2
380932.8;2
380933;2
380933.2;2
380933.4;2
380933.6;2
380933.8;2
380934;2
380934.2;2
380934.4;2
380934.6;2
380934.8;2
380935;2
380935.2;2
380935.4;2
380935.6;2
380935.8;2
380936;2
380936.2;2
380936.4;2
380936.6;2
380936.8;2
380937;2
380937.2;2
380937.4;2
380937.6;2
380937.8;2
380938;2
380938.2;2
380938.4;2
380938.6;2
380938.8;2
380939;2
380939.2;2
380939.4;2
380939.6;2
380939.8;2
380940;2
380940.2;2
380940.4;2
380940.6;2
380940.8;2
380941;2
380941.2;2
380941.4;2
380941.6;2
380941.8;2
380942;2
380942.2;2
380942.4;2
380942.6;2
380942.8;2
380943;2
380943.2;2
380943.4;2
380943.6;2
380943.8;2
380944;2
380944.2;2
380944.4;2
380944.6;2
380944.8;2
380945;2
380945.2;2
380945.4;2
380945.6;2
380945.8;2
380946;2
380946.2;2
380946.4;2
380946.6;2
380946.8;2
380947;2
380947.2;2
380947.4;2
380947.6;2
380947.8;2
380948;2
380948.2;2
380948.4;2
380948.6;2
380948.8;2
380949;2
380949.2;2
380949.4;2
380949.6;2
380949.8;2
380950;2
380950.2;2
380950.4;2
380950.6;2
380950.8;2
380951;2
380951.2;2
380951.4;2
380951.6;2
380951.8;2
380952;2
380952.2;2
380952.4;2
380952.6;2
380952.8;2
380953;2
380953.2;2
380953.4;2
380953.6;2
380953.8;2
380954;2
380954.2;2
380954.4;2
380954.6;2
380954.8;2
380955;2
380955.2;2
380955.4;2
380955.6;2
380955.8;2
380956;2
380956.2;2
380956.4;2
380956.6;2
380956.8;2
380957;2
380957.2;2
380957.4;2
380957.6;2
380957.8;2
380958;2
380958.2;2
380958.4;2
380958.6;2
380958.8;2
380959;2
380959.2;2
380959.4;2
380959.6;2
380959.8;2
380960;2
380960.2;2
380960.4;2
380960.6;2
380960.8;2
380961;2
380961.2;2
380961.4;2
380961.6;2
380961.8;2
380962;2
380962.2;2
380962.4;2
380962.6;2
380962.8;2
380963;2
380963.2;2
380963.4;2
380963.6;2
380963.8;2
380964;2
380964.2;2
380964.4;2
380964.6;2
380964.8;2
380965;2
380965.2;2
380965.4;2
380965.6;2
380965.8;2
380966;2
380966.2;2
380966.4;2
380966.6;2
380966.8;2
380967;2
380967.2;2
380967.4;2
380967.6;2
380967.8;2
380968;2
380968.2;2
380968.4;2
380968.6;2
380968.8;2
380969;2
380969.2;2
380969.4;2
380969.6;2
380969.8;2
380970;2
380970.2;2
380970.4;2
380970.6;2
380970.8;2
380971;2
380971.2;2
380971.4;2
380971.6;2
380971.8;2
380972;2
380972.2;2
380972.4;2
380972.6;2
380972.8;2
380973;2
380973.2;2
380973.4;2
380973.6;2
380973.8;2
380974;2
380974.2;2
380974.4;2
380974.6;2
380974.8;2
380975;2
380975.2;2
380975.4;2
380975.6;2
380975.8;0
380976;0
380976.2;0
380976.4;0
380976.6;0
380976.8;0
380977;0
380977.2;0
380977.4;0
380977.6;0
380977.8;0
380978;0
380978.2;0
380978.4;0
380978.6;0
380978.8;0
380979;0
380979.2;0
380979.4;0
380979.6;0
380979.8;0
380980;0
380980.2;0
380980.4;0
380980.6;0
380980.8;0
380981;0
380981.2;0
380981.4;0
380981.6;0
380981.8;0
380982;0
380982.2;0
380982.4;0
380982.6;0
380982.8;0
380983;0
380983.2;0
380983.4;0
380983.6;0
380983.8;0
380984;0
380984.2;0
380984.4;0
380984.6;0
380984.8;0
380985;0
380985.2;0
380985.4;0
380985.6;0
380985.8;0
380986;0
380986.2;0
380986.4;0
380986.6;0
380986.8;0
380987;0
380987.2;0
380987.4;0
380987.6;0
380987.8;0
380988;0
380988.2;0
380988.4;0
380988.6;0
380988.8;0
380989;0
380989.2;0
380989.4;0
380989.6;0
380989.8;0
380990;0
380990.2;0
380990.4;0
380990.6;0
380990.8;0
380991;1
380991.2;1
380991.4;1
380991.6;1
380991.8;1
380992;1
380992.2;1
380992.4;1
380992.6;1
380992.8;1
380993;1
380993.2;1
380993.4;1
380993.6;1
380993.8;1
380994;1
380994.2;1
380994.4;1
380994.6;1
380994.8;1
380995;1
380995.2;1
380995.4;1
380995.6;1
380995.8;1
380996;1
380996.2;1
380996.4;1
380996.6;1
380996.8;1
380997;1
380997.2;1
380997.4;1
380997.6;1
380997.8;1
380998;1
380998.2;1
380998.4;1
380998.6;1
380998.8;1
380999;1
380999.2;1
380999.4;1
380999.6;1
380999.8;1
381000;1
381000.2;1
381000.4;1
381000.6;1
381000.8;1
381001;1
381001.2;1
381001.4;1
381001.6;1
381001.8;1
381002;1
381002.2;1
381002.4;1
381002.6;1
381002.8;1
381003;1
381003.2;1
381003.4;1
381003.6;1
381003.8;1
381004;1
381004.2;1
381004.4;1
381004.6;1
381004.8;1
381005;1
381005.2;1
381005.4;1
381005.6;1
381005.8;1
381006;1
381006.2;1
381006.4;1
381006.6;1
381006.8;1
381007;1
381007.2;1
381007.4;1
381007.6;1
381007.8;1
381008;1
381008.2;1
381008.4;1
381008.6;1
381008.8;1
381009;1
381009.2;1
381009.4;1
381009.6;1
381009.8;1
381010;1
381010.2;1
381010.4;0
381010.6;0
381010.8;0
381011;0
381011.2;0
381011.4;0
381011.6;0
381011.8;0
381012;0
381012.2;0
381012.4;0
381012.6;0
381012.8;0
381013;0
381013.2;0
381013.4;0
381013.6;0
381013.8;0
381014;0
381014.2;0
381014.4;0
381014.6;0
381014.8;0
381015;0
381015.2;0
381015.4;0
381015.6;0
381015.8;0
381016;0
381016.2;0
381016.4;0
381016.6;0
381016.8;0
381017;0
381017.2;0
381017.4;0
381017.6;0
381017.8;0
381018;0
381018.2;0
381018.4;0
381018.6;0
381018.8;0
381019;0
381019.2;0
381019.4;0
381019.6;0
381019.8;0
381020;0
381020.2;0
381020.4;0
381020.6;0
381020.8;0
381021;0
381021.2;0
381021.4;0
381021.6;0
381021.8;0
381022;0
381022.2;0
381022.4;0
381022.6;0
381022.8;0
381023;0
381023.2;0
381023.4;0
381023.6;0
381023.8;0
381024;0
381024.2;0
381024.4;0
381024.6;0
381024.8;0
381025;0
381025.2;0
381025.4;0
381025.6;0
381025.8;0
381026;0
381026.2;0
381026.4;0
381026.6;0
381026.8;0
381027;0
381027.2;0
381027.4;0
381027.6;0
381027.8;0
381028;0
381028.2;0
381028.4;0
381028.6;0
381028.8;0
381029;0
381029.2;0
381029.4;0
381029.6;0
381029.8;0
381030;0
381030.2;0
381030.4;0
381030.6;0
381030.8;0
381031;0
381031.2;0
381031.4;0
381031.6;0
381031.8;0
381032;0
381032.2;0
381032.4;0
381032.6;0
381032.8;0
381033;0
381033.2;0
381033.4;0
381033.6;0
381033.8;0
381034;0
381034.2;0
381034.4;0
381034.6;0
381034.8;0
381035;0
381035.2;0
381035.4;0
381035.6;0
381035.8;0
381036;0
381036.2;0
381036.4;0
381036.6;0
381036.8;0
381037;0
381037.2;0
381037.4;0
381037.6;0
381037.8;0
381038;0
381038.2;0
381038.4;0
381038.6;0
381038.8;0
381039;0
381039.2;0
381039.4;0
381039.6;0
381039.8;0
381040;0
381040.2;0
381040.4;0
381040.6;0
381040.8;0
381041;0
381041.2;0
381041.4;0
381041.6;0
381041.8;0
381042;0
381042.2;0
381042.4;0
381042.6;0
381042.8;0
381043;0
381043.2;0
381043.4;0
381043.6;0
381043.8;0
381044;0
381044.2;0
381044.4;0
381044.6;0
381044.8;0
381045;0
381045.2;0
381045.4;0
381045.6;0
381045.8;0
381046;0
381046.2;0
381046.4;0
381046.6;0
381046.8;0
381047;0
381047.2;0
381047.4;0
381047.6;0
381047.8;0
381048;0
381048.2;0
381048.4;0
381048.6;0
381048.8;0
381049;0
381049.2;0
381049.4;0
381049.6;0
381049.8;0
381050;0
381050.2;0
381050.4;0
381050.6;0
381050.8;0
381051;0
381051.2;0
381051.4;0
381051.6;0
381051.8;0
381052;0
381052.2;0
381052.4;0
381052.6;0
381052.8;0
381053;0
381053.2;0
381053.4;0
381053.6;0
381053.8;0
381054;0
381054.2;0
381054.4;0
381054.6;0
381054.8;0
381055;0
381055.2;0
381055.4;0
381055.6;0
381055.8;0
381056;0
381056.2;0
381056.4;0
381056.6;0
381056.8;0
381057;0
381057.2;0
381057.4;0
381057.6;0
381057.8;0
381058;0
381058.2;0
381058.4;0
381058.6;0
381058.8;0
381059;0
381059.2;0
381059.4;0
381059.6;0
381059.8;0
381060;0
381060.2;0
381060.4;0
381060.6;0
381060.8;0
381061;0
381061.2;0
381061.4;0
381061.6;0
381061.8;0
381062;0
381062.2;0
381062.4;0
381062.6;0
381062.8;0
381063;0
381063.2;0
381063.4;0
381063.6;0
381063.8;0
381064;0
381064.2;0
381064.4;0
381064.6;0
381064.8;0
381065;0
381065.2;0
381065.4;0
381065.6;0
381065.8;0
381066;0
381066.2;0
381066.4;0
381066.6;0
381066.8;0
381067;0
381067.2;0
381067.4;0
381067.6;0
381067.8;0
381068;0
381068.2;0
381068.4;0
381068.6;0
381068.8;0
381069;0
381069.2;0
381069.4;0
381069.6;0
381069.8;0
381070;0
381070.2;0
381070.4;0
381070.6;0
381070.8;0
381071;0
381071.2;0
381071.4;0
381071.6;0
381071.8;0
381072;0
381072.2;0
381072.4;0
381072.6;0
381072.8;0
381073;0
381073.2;0
381073.4;0
381073.6;0
381073.8;0
381074;0
381074.2;0
381074.4;0
381074.6;0
381074.8;0
381075;0
381075.2;0
381075.4;0
381075.6;0
381075.8;0
381076;0
381076.2;0
381076.4;0
381076.6;0
381076.8;0
381077;0
381077.2;0
381077.4;0
381077.6;0
381077.8;0
381078;0
381078.2;0
381078.4;0
381078.6;0
381078.8;0
381079;0
381079.2;0
381079.4;0
381079.6;0
381079.8;0
381080;0
381080.2;0
381080.4;0
381080.6;0
381080.8;0
381081;0
381081.2;0
381081.4;0
381081.6;0
381081.8;0
381082;0
381082.2;0
381082.4;0
381082.6;0
381082.8;0
381083;0
381083.2;0
381083.4;0
381083.6;0
381083.8;0
381084;0
381084.2;0
381084.4;0
381084.6;0
381084.8;0
381085;0
381085.2;0
381085.4;0
381085.6;0
381085.8;0
381086;0
381086.2;0
381086.4;0
381086.6;0
381086.8;0
381087;0
381087.2;0
381087.4;0
381087.6;0
381087.8;0
381088;0
381088.2;0
381088.4;0
381088.6;0
381088.8;0
381089;0
381089.2;0
381089.4;0
381089.6;0
381089.8;0
381090;0
381090.2;0
381090.4;0
381090.6;0
381090.8;0
381091;0
381091.2;0
381091.4;0
381091.6;0
381091.8;0
381092;0
381092.2;0
381092.4;0
381092.6;0
381092.8;0
381093;0
381093.2;0
381093.4;0
381093.6;0
381093.8;0
381094;0
381094.2;0
381094.4;0
381094.6;0
381094.8;0
381095;0
381095.2;0
381095.4;0
381095.6;0
381095.8;0
381096;0
381096.2;0
381096.4;0
381096.6;0
381096.8;0
381097;0
381097.2;0
381097.4;0
381097.6;0
381097.8;0
381098;0
381098.2;0
381098.4;0
381098.6;0
381098.8;0
381099;0
381099.2;0
381099.4;0
381099.6;0
381099.8;0
381100;0
381100.2;0
381100.4;4
381100.6;4
381100.8;4
381101;4
381101.2;4
381101.4;4
381101.6;4
381101.8;4
381102;4
381102.2;4
381102.4;4
381102.6;4
381102.8;4
381103;4
381103.2;4
381103.4;4
381103.6;4
381103.8;4
381104;4
381104.2;4
381104.4;4
381104.6;4
381104.8;4
381105;4
381105.2;4
381105.4;4
381105.6;4
381105.8;4
381106;4
381106.2;4
381106.4;4
381106.6;4
381106.8;4
381107;4
381107.2;4
381107.4;4
381107.6;4
381107.8;4
381108;4
381108.2;4
381108.4;4
381108.6;4
381108.8;4
381109;4
381109.2;4
381109.4;4
381109.6;4
381109.8;4
381110;4
381110.2;4
381110.4;4
381110.6;4
381110.8;4
381111;4
381111.2;4
381111.4;4
381111.6;4
381111.8;4
381112;4
381112.2;4
381112.4;4
381112.6;4
381112.8;4
381113;4
381113.2;4
381113.4;4
381113.6;4
381113.8;4
381114;4
381114.2;4
381114.4;4
381114.6;4
381114.8;4
381115;4
381115.2;4
381115.4;4
381115.6;4
381115.8;4
381116;4
381116.2;4
381116.4;4
381116.6;4
381116.8;4
381117;4
381117.2;4
381117.4;4
381117.6;4
381117.8;4
381118;4
381118.2;4
381118.4;4
381118.6;4
381118.8;4
381119;4
381119.2;4
381119.4;4
381119.6;4
381119.8;4
381120;4
381120.2;4
381120.4;4
381120.6;4
381120.8;4
381121;4
381121.2;4
381121.4;4
381121.6;4
381121.8;4
381122;4
381122.2;4
381122.4;4
381122.6;4
381122.8;4
381123;4
381123.2;4
381123.4;4
381123.6;4
381123.8;4
381124;4
381124.2;4
381124.4;4
381124.6;4
381124.8;4
381125;4
381125.2;4
381125.4;4
381125.6;4
381125.8;4
381126;4
381126.2;4
381126.4;4
381126.6;4
381126.8;4
381127;4
381127.2;4
381127.4;4
381127.6;4
381127.8;4
381128;4
381128.2;4
381128.4;4
381128.6;4
381128.8;4
381129;4
381129.2;4
381129.4;4
381129.6;4
381129.8;4
381130;4
381130.2;4
381130.4;4
381130.6;4
381130.8;4
381131;4
381131.2;4
381131.4;4
381131.6;4
381131.8;4
381132;4
381132.2;4
381132.4;4
381132.6;4
381132.8;4
381133;4
381133.2;4
381133.4;4
381133.6;4
381133.8;4
381134;4
381134.2;4
381134.4;4
381134.6;4
381134.8;4
381135;4
381135.2;4
381135.4;4
381135.6;4
381135.8;4
381136;4
381136.2;4
381136.4;4
381136.6;4
381136.8;4
381137;4
381137.2;4
381137.4;4
381137.6;4
381137.8;4
381138;4
381138.2;4
381138.4;4
381138.6;4
381138.8;4
381139;4
381139.2;4
381139.4;4
381139.6;4
381139.8;4
381140;4
381140.2;4
381140.4;4
381140.6;4
381140.8;4
381141;4
381141.2;4
381141.4;4
381141.6;4
381141.8;4
381142;4
381142.2;4
381142.4;4
381142.6;4
381142.8;4
381143;4
381143.2;4
381143.4;4
381143.6;4
381143.8;4
381144;4
381144.2;4
381144.4;4
381144.6;4
381144.8;4
381145;4
381145.2;4
381145.4;4
381145.6;4
381145.8;4
381146;4
381146.2;4
381146.4;4
381146.6;4
381146.8;4
381147;4
381147.2;4
381147.4;4
381147.6;4
381147.8;4
381148;4
381148.2;4
381148.4;4
381148.6;4
381148.8;4
381149;4
381149.2;4
381149.4;4
381149.6;4
381149.8;4
381150;4
381150.2;4
381150.4;4
381150.6;4
381150.8;4
381151;4
381151.2;4
381151.4;4
381151.6;4
381151.8;4
381152;4
381152.2;4
381152.4;4
381152.6;4
381152.8;4
381153;4
381153.2;4
381153.4;4
381153.6;4
381153.8;4
381154;4
381154.2;4
381154.4;4
381154.6;4
381154.8;4
381155;4
381155.2;4
381155.4;4
381155.6;4
381155.8;4
381156;4
381156.2;4
381156.4;4
381156.6;4
381156.8;4
381157;4
381157.2;4
381157.4;4
381157.6;4
381157.8;4
381158;4
381158.2;4
381158.4;4
381158.6;4
381158.8;4
381159;4
381159.2;4
381159.4;4
381159.6;4
381159.8;4
381160;4
381160.2;4
381160.4;4
381160.6;4
381160.8;4
381161;4
381161.2;4
381161.4;4
381161.6;4
381161.8;4
381162;4
381162.2;4
381162.4;4
381162.6;4
381162.8;4
381163;4
381163.2;4
381163.4;4
381163.6;4
381163.8;4
381164;4
381164.2;4
381164.4;4
381164.6;4
381164.8;4
381165;4
381165.2;4
381165.4;4
381165.6;4
381165.8;4
381166;4
381166.2;4
381166.4;4
381166.6;4
381166.8;4
381167;4
381167.2;4
381167.4;4
381167.6;4
381167.8;4
381168;4
381168.2;4
381168.4;4
381168.6;4
381168.8;4
381169;4
381169.2;4
381169.4;4
381169.6;4
381169.8;4
381170;4
381170.2;4
381170.4;4
381170.6;4
